app_id,title,description
a661133a-fb28-46ca-98b5-027e580850dc,Boost Checkouts & Sales,"Offer your customers deals so good, that they want to complete their checkout right away"
a661133a-fb28-46ca-98b5-027e580850dc,Save More on Ad Spend,Spend less money on buying traffic by targeting repeat shoppers
879f412f-8756-4ae3-b51c-db4068e65e62,Invite everyone in one click,"Invite all uninvited customers, or send invites to a select group of people with tags. Perfect if you've just migrated to Shopify."
879f412f-8756-4ae3-b51c-db4068e65e62,"Easy, clean templates","Use our HTML template, or just use plain text. Or, write custom HTML to match your brand!"
879f412f-8756-4ae3-b51c-db4068e65e62,Auto-invite new customers,"Automatically invite new customers on an ongoing basis to activate their accounts, as soon as they provide their email."
e0d916d0-54bb-40f0-94d7-0f15e959f08f,Automatic Daily Sync,"Automatically imports your orders, inventory and your products from Shopify to Quickbooks everyday!"
e0d916d0-54bb-40f0-94d7-0f15e959f08f,Full Order Details,"Each order you export from Shopify into QuickBooks will automatically include all line items, shipping and taxes."
e0d916d0-54bb-40f0-94d7-0f15e959f08f,Beautify Reports,Sync your orders to Quickbooks and take advantage of their powerful and beautiful reports.
f6f9c431-9d88-4004-ae2d-30edf682065a,"Show or hide ""Member"" content","Show or hide any piece of content, products, page, prices, add-to-cart buttons, menu items and more! Even swap liquid templates for members."
f6f9c431-9d88-4004-ae2d-30edf682065a,Sell memberships,BUILT IN recurring payments so you can charge for your memberships if you like.
f6f9c431-9d88-4004-ae2d-30edf682065a,Unlimited Member Tiers,"Create member tiers and give your BEST customers exclusive access to new products, blogs, and content."
8c71f112-1b76-46e5-aac1-67b7e44d3550,Dynamic recommendations widget,"Boost conversions with automated recommendation widgets for related products, recently viewed products, often purchased with, and more!"
8c71f112-1b76-46e5-aac1-67b7e44d3550,Audience Segmentation,"Use custom or prebuilt audiences for targeted emails through Mailchimp, or export the data to a CSV file."
8c71f112-1b76-46e5-aac1-67b7e44d3550,Actionable insights,"Easily activate Brain’s data-driven recommendations for other Bold apps to make smart cross-sell, and bundle offers."
175a3b02-fee8-43d5-a84d-5cba073f1ba4,Gorgeous looking images,Grow your sales with stunning zoomed images.
175a3b02-fee8-43d5-a84d-5cba073f1ba4,Shop with any device,"Give customers a fabulous experience, on computer, phone or tablet."
175a3b02-fee8-43d5-a84d-5cba073f1ba4,Free trial,Install fully functional free trial. ($69 to buy a license which removes 'Trial version' message)
555a619e-9c2f-47dd-bfd6-7d423e66da28,Custom Pricing Levels,"Offer multiple wholesale pricing and tiered pricing on your products. Set automated rules, or simply tag customers wholesale, and that's it!"
555a619e-9c2f-47dd-bfd6-7d423e66da28,Wholesale & VIP automation,Multiple levels of wholesale B2B pricing? Use our auto-tagging feature to automatically move dealers up wholesale levels as they spend more.
555a619e-9c2f-47dd-bfd6-7d423e66da28,"Wholesale ""Power Features""","Use pricing rules, upload wholesale prices by spreadsheet, or use the detailed grid to assign each product's wholesale price & bulk discount"
453f9023-ae78-4df2-ae07-d03ed94760d6,Discounted Rates,"Our priority is to have the best prices for your business, which is why shipping your packages with us is fast and easy."
453f9023-ae78-4df2-ae07-d03ed94760d6,More than 20 Carriers,"We work with more than 20 carriers in order for our customers to compare carriers, prices, delivery time  and more."
453f9023-ae78-4df2-ae07-d03ed94760d6,Shipping Administration,"Create labels, request free pick ups, build your customer database and track your shipments in seconds."
3e724a0e-2805-4720-8528-473a087e1c16,5-minute migration setup,"Even if you're a non-techie and pressed for time, you need only a few minutes to launch your migration with Cart2Cart"
887d750a-33af-4654-9ca6-9f55dd7e736e,Easy Install / Age verifier,Install/uninstall in one click without modifying the theme
3e724a0e-2805-4720-8528-473a087e1c16,Save time for business,Migrate all store data in  hours and save a few days or weeks to adjust your new store appearance and focus on business objectives.
3e724a0e-2805-4720-8528-473a087e1c16,24/7 live setup assistance,"Get live professional support at each step of your migration setup. We're here to help via email, phone or live chat  whenever needed."
887d750a-33af-4654-9ca6-9f55dd7e736e,Customizable / Age Verifier,"Customize popup theme, logo, background, all captions and certification type"
887d750a-33af-4654-9ca6-9f55dd7e736e,Deter Under-age / Age Verifier,Verify users age with confirmation button or birthday input
2f4c45e1-867f-41d6-815a-a544ced58cc1,Grab customer's attention,Draw the attention of the customer by displaying decoration. This sets your store apart from stores that do not display any festive themes.
2f4c45e1-867f-41d6-815a-a544ced58cc1,Increase brand awareness,Festival decoration increases the festive mood of the customer. They are more likely to remember your store better than any other store.
2f4c45e1-867f-41d6-815a-a544ced58cc1,More sales,Customers in festive mood are more likely to buy. Your store increasing the festive mood means more for more sales.
c9e92f1c-f435-491f-9839-61a3f0c31f29,How Does It Help SEO?,"When you add more content to collection pages, you can improve the relevance of the page, include more internal links and heading tags, the"
c9e92f1c-f435-491f-9839-61a3f0c31f29,Why Is It Important?,"When you set up collection pages correctly, with adequate content and structure they tend to rank very well in Google, as will the product w"
c9e92f1c-f435-491f-9839-61a3f0c31f29,Easy To Use,"Once installed, simply go to the Optizen dashboard, where a html editor for each collection page will be already be waiting. Simply add cont"
0ae48330-a01c-42c9-9fce-d034cc5034f8,Simple to Set Up,Simple lightbox setup and customization
0ae48330-a01c-42c9-9fce-d034cc5034f8,Showcase Your Products,Highlight your products with full-screen images
0ae48330-a01c-42c9-9fce-d034cc5034f8,Fully Customizable,Control everything about your customers' lightbox experience
d5131db7-3963-4f2b-8ff7-e150df6f84fc,Free Shipping Notification,Let your customers know about your free shipping options
d5131db7-3963-4f2b-8ff7-e150df6f84fc,Announcement and Promotion Bar,Customize any message you want tell your customers on your store
d5131db7-3963-4f2b-8ff7-e150df6f84fc,Social Media Bar,Show off your social media channels and grow your following
bd28b89a-91ef-4c36-ad39-d619debd889b,No more accounting errors,With the app you will no longer worry about manual accounting errors in Dinero.
bd28b89a-91ef-4c36-ad39-d619debd889b,Save time on data entry,"The app will automatically create your orders, customers and products (optional) in Dinero."
bd28b89a-91ef-4c36-ad39-d619debd889b,Improved workflow,The app ensures you a 100% automatic workflow between Shopify and Dinero.
cafa3722-05c8-459f-9464-78259f426fc3,Bulk Edit Prices,Bulk edit prices for any amount of products. You can use filters to narrow down your products and select only the ones you want to change.
cafa3722-05c8-459f-9464-78259f426fc3,Schedule Price Changes,You can schedule changes to prices to take place now or at a later date. You can also have the changes applied only for a window of time.
cafa3722-05c8-459f-9464-78259f426fc3,Simple 3-Step Process,"The process to edit is simple, and just takes 3 easy steps. Once you schedule your prices to be changed, you can monitor the status of it!"
d9af98cf-2b77-4046-86d5-b56715bb4963,No more accounting errors,With the app you will no longer worry about manual accounting errors in Billy.
d9af98cf-2b77-4046-86d5-b56715bb4963,Save time on data entry,"The app will automatically create your orders, customers and products in Billy."
d9af98cf-2b77-4046-86d5-b56715bb4963,Improved workflow,The app ensures you a 100% automatic workflow between Shopify and Billy.
a529e8c5-2a71-48c9-b80a-347779e6b419,No more accounting errors,With the app you will no longer worry about manual accounting errors in Reviso.
a529e8c5-2a71-48c9-b80a-347779e6b419,Save time on data entry,"The app will automatically create your orders, customers and products in Reviso."
a529e8c5-2a71-48c9-b80a-347779e6b419,Improved workflow,The app ensures you a 100% automatic workflow between Shopify and Reviso.
8d43308a-0e03-4af9-b591-f947b1cd790b,Trusted by 1M+ Businesses,"Gleam is the industry standard platform for running engaging contests for your business.

Join 1M+ businesses, you're in good company."
8d43308a-0e03-4af9-b591-f947b1cd790b,Collect Media From Entrants,"Go beyond traditional campaigns and collect media from your entrants.

User collected content helps drive sales"
8d43308a-0e03-4af9-b591-f947b1cd790b,Designed For Shopify,Use hundreds of different Actions to help you grow your business and keep your customers engaged with your brand
e66ea05b-722e-4277-a177-e19150e8e404,Remove Paypal etc. on checkout,"Remove PayPal, Apple Pay, Amazon Pay buttons on cart checkout page & allow visitors to go through the checkout process with no distractions"
e66ea05b-722e-4277-a177-e19150e8e404,Prevent Cart Abandonment,The app simply hides the payment options until the user has entered all details and sees the  shipping costs
e66ea05b-722e-4277-a177-e19150e8e404,Boost Conversions,"Send the customer directly to the checkout page and skip the cart, or hide the “Update” button and/or the “Continue Shopping“ button"
2264513f-8aa0-4836-92b6-362976e76b54,"Popups, Bars and Banners","Grow your email list with high converting popups, bars or banners. Trigger popups with exit intent, time on site, or cart abandonment"
2264513f-8aa0-4836-92b6-362976e76b54,Coupons and Offers,Timely popups let you present your customers with tempting offers and coupons just at the right time. You can use these for abandoning users
2264513f-8aa0-4836-92b6-362976e76b54,MailChimp Emails,"Send manual or automated emails, create personalized product recommendations, deliver post-purchase engagement campaigns and grow sales"
566eb65a-7c58-476e-a556-4f058dab68e2,Better shopping experience,Let you customer choose their desired shipping option when shopping.
566eb65a-7c58-476e-a556-4f058dab68e2,Optimized shipping rates,Define your rates based on amount or weight and use shipping rates as competition parameter.
566eb65a-7c58-476e-a556-4f058dab68e2,Streamline your workflow,"Quick and easy fulfillment of your orders, booking of shipments and print af shipping labels."
b292c2af-0bc2-4438-a085-b9bd816d54cf,No Juggling & Manual Work,Install Wish Marketplace Integration and list Products on Wish.com in only a single click. Manage Orders and Inventory in real time scenario
b292c2af-0bc2-4438-a085-b9bd816d54cf,Multilateral 24*7 support,Get 24*7 committed help by specialized technical staff to comprehend Wish Marketplace and Wish Marketplace Integration App too.
b292c2af-0bc2-4438-a085-b9bd816d54cf,Save Time & Money,No hidden cost. Find various custom features to manage your Shipping and Price on Wish. Get a dedicated account manager for your account.
8d3c85cd-4d0d-46de-9476-431d7eb2791f,Show off your Discounts,Everybody loves a good deal! Show your customers how much they can save immediately by adding a sticker with the savings on your product
8d3c85cd-4d0d-46de-9476-431d7eb2791f,Boost your Conversions,This app will help you to get higher conversion rates and you can profit right away
8d3c85cd-4d0d-46de-9476-431d7eb2791f,Super Simple Setup,Set a few options and you’ll have amazing looking discount labels with automatically calculated savings displayed on your product image
3e9627fa-fc0b-486b-8c31-f777baf7d3ca,Offer accurate LTL rates,Improve conversions on large items and orders by offering accurate real-time LTL freight quotes based on your actual negotiated rates.
